Date,Close,Ticker
12/12/2019 16:00:00,23.65,DOMO
12/13/2019 16:00:00,24.34,DOMO
12/16/2019 16:00:00,22.88,DOMO
12/17/2019 16:00:00,21.5,DOMO
12/18/2019 16:00:00,22.04,DOMO
12/19/2019 16:00:00,22.15,DOMO
12/20/2019 16:00:00,21.97,DOMO
12/23/2019 16:00:00,23.05,DOMO
12/24/2019 13:00:00,23.31,DOMO
12/26/2019 16:00:00,23.14,DOMO
12/27/2019 16:00:00,22.98,DOMO
12/30/2019 16:00:00,22.27,DOMO
12/31/2019 16:00:00,21.72,DOMO
1/2/2020 16:00:00,21.04,DOMO
1/3/2020 16:00:00,21.5,DOMO
1/6/2020 16:00:00,22.69,DOMO
1/7/2020 16:00:00,22.65,DOMO
1/8/2020 16:00:00,22.61,DOMO
1/9/2020 16:00:00,23.65,DOMO
1/10/2020 16:00:00,24.19,DOMO
1/13/2020 16:00:00,24.56,DOMO
1/14/2020 16:00:00,24.29,DOMO
1/15/2020 16:00:00,24.91,DOMO
1/16/2020 16:00:00,24.97,DOMO
1/17/2020 16:00:00,24.11,DOMO
1/21/2020 16:00:00,24.29,DOMO
1/22/2020 16:00:00,24.87,DOMO
1/23/2020 16:00:00,25.78,DOMO
1/24/2020 16:00:00,25.21,DOMO
1/27/2020 16:00:00,24.59,DOMO
1/28/2020 16:00:00,25.03,DOMO
1/29/2020 16:00:00,24.81,DOMO
1/30/2020 16:00:00,24.69,DOMO
1/31/2020 16:00:00,24.22,DOMO
2/3/2020 16:00:00,23.87,DOMO
2/4/2020 16:00:00,24.67,DOMO
2/5/2020 16:00:00,24.71,DOMO
2/6/2020 16:00:00,24.69,DOMO
2/7/2020 16:00:00,24.75,DOMO
2/10/2020 16:00:00,24.07,DOMO
2/11/2020 16:00:00,24.78,DOMO
2/12/2020 16:00:00,24.61,DOMO
2/13/2020 16:00:00,24.95,DOMO
2/14/2020 16:00:00,25.06,DOMO
2/18/2020 16:00:00,24.77,DOMO
2/19/2020 16:00:00,25,DOMO
2/20/2020 16:00:00,25.43,DOMO
2/21/2020 16:00:00,26.86,DOMO
2/24/2020 16:00:00,26.96,DOMO
2/25/2020 16:00:00,24.5,DOMO
2/26/2020 16:00:00,23.65,DOMO
2/27/2020 16:00:00,21.99,DOMO
2/28/2020 16:00:00,21.09,DOMO
3/2/2020 16:00:00,20.38,DOMO
3/3/2020 16:00:00,19.82,DOMO
3/4/2020 16:00:00,20.14,DOMO
3/5/2020 16:00:00,18.98,DOMO
3/6/2020 16:00:00,17.77,DOMO
3/9/2020 16:00:00,14.97,DOMO
3/10/2020 16:00:00,14.25,DOMO
3/11/2020 16:00:00,12.29,DOMO
3/12/2020 16:00:00,11.52,DOMO
3/13/2020 16:00:00,12.71,DOMO
3/16/2020 16:00:00,9.78,DOMO
3/17/2020 16:00:00,10.64,DOMO
3/18/2020 16:00:00,9.01,DOMO
3/19/2020 16:00:00,9.16,DOMO
3/20/2020 16:00:00,8.31,DOMO
3/23/2020 16:00:00,7.98,DOMO
3/24/2020 16:00:00,9.39,DOMO
3/25/2020 16:00:00,9.76,DOMO
3/26/2020 16:00:00,10.49,DOMO
3/27/2020 16:00:00,10.53,DOMO
3/30/2020 16:00:00,10.26,DOMO
3/31/2020 16:00:00,9.94,DOMO
4/1/2020 16:00:00,9.23,DOMO
4/2/2020 16:00:00,8.77,DOMO
4/3/2020 16:00:00,8.54,DOMO
4/6/2020 16:00:00,9.35,DOMO
4/7/2020 16:00:00,9.6,DOMO
4/8/2020 16:00:00,10.75,DOMO
4/9/2020 16:00:00,11.72,DOMO
4/13/2020 16:00:00,14.05,DOMO
4/14/2020 16:00:00,15.55,DOMO
4/15/2020 16:00:00,14.99,DOMO
4/16/2020 16:00:00,14.53,DOMO
4/17/2020 16:00:00,14.32,DOMO
4/20/2020 16:00:00,14.29,DOMO
4/21/2020 16:00:00,14.21,DOMO
4/22/2020 16:00:00,14.47,DOMO
4/23/2020 16:00:00,14.69,DOMO
4/24/2020 16:00:00,16.39,DOMO
4/27/2020 16:00:00,17.53,DOMO
4/28/2020 16:00:00,17.68,DOMO
4/29/2020 16:00:00,19.34,DOMO
4/30/2020 16:00:00,19.45,DOMO
5/1/2020 16:00:00,17.43,DOMO
5/4/2020 16:00:00,18.21,DOMO
5/5/2020 16:00:00,19.22,DOMO
5/6/2020 16:00:00,18.82,DOMO
5/7/2020 16:00:00,20.2,DOMO
5/8/2020 16:00:00,20.82,DOMO
5/11/2020 16:00:00,20.08,DOMO
5/12/2020 16:00:00,20.69,DOMO
5/13/2020 16:00:00,20,DOMO
5/14/2020 16:00:00,20.56,DOMO
5/15/2020 16:00:00,22.28,DOMO
5/18/2020 16:00:00,23.26,DOMO
5/19/2020 16:00:00,24.17,DOMO
5/20/2020 16:00:00,24.91,DOMO
5/21/2020 16:00:00,24.46,DOMO
5/22/2020 16:00:00,25.01,DOMO
5/26/2020 16:00:00,25.43,DOMO
5/27/2020 16:00:00,25.13,DOMO
5/28/2020 16:00:00,24.4,DOMO
5/29/2020 16:00:00,25.32,DOMO
6/1/2020 16:00:00,28.6,DOMO
6/2/2020 16:00:00,28.27,DOMO
6/3/2020 16:00:00,31.14,DOMO
6/4/2020 16:00:00,29.06,DOMO
6/5/2020 16:00:00,32.19,DOMO
6/8/2020 16:00:00,31.19,DOMO
6/9/2020 16:00:00,29.96,DOMO
6/10/2020 16:00:00,30.75,DOMO
6/11/2020 16:00:00,27.89,DOMO
6/12/2020 16:00:00,31.08,DOMO
6/15/2020 16:00:00,28.57,DOMO
6/16/2020 16:00:00,30.96,DOMO
6/17/2020 16:00:00,30.37,DOMO
6/18/2020 16:00:00,32.25,DOMO
6/19/2020 16:00:00,30.06,DOMO
6/22/2020 16:00:00,31.89,DOMO
6/23/2020 16:00:00,31.11,DOMO
6/24/2020 16:00:00,30.52,DOMO
6/25/2020 16:00:00,31.65,DOMO
6/26/2020 16:00:00,30.9,DOMO
6/29/2020 16:00:00,31.45,DOMO
6/30/2020 16:00:00,32.17,DOMO
7/1/2020 16:00:00,33.63,DOMO
7/2/2020 16:00:00,35.61,DOMO
7/6/2020 16:00:00,36.01,DOMO
7/7/2020 16:00:00,36.55,DOMO
7/8/2020 16:00:00,37.99,DOMO
7/9/2020 16:00:00,37.97,DOMO
7/10/2020 16:00:00,35.63,DOMO
7/13/2020 16:00:00,33.33,DOMO
7/14/2020 16:00:00,33.84,DOMO
7/15/2020 16:00:00,34.08,DOMO
7/16/2020 16:00:00,33.1,DOMO
7/17/2020 16:00:00,33.5,DOMO
